LocationID,LocationName,AppointmentID,Chair ID,Chairs,Start Time,End Time
695,CIVIC - VALHALLA,1426678,0,8,2/16/23 8:00,2/16/23 23:30
695,CIVIC - VALHALLA,1389787,1,8,1/28/23 16:00,1/28/23 19:00
695,CIVIC - VALHALLA,1305770,4,8,12/3/22 17:30,12/3/22 20:30
695,CIVIC - VALHALLA,1225188,3,8,10/8/22 13:00,10/8/22 16:00
695,CIVIC - VALHALLA,1188753,2,8,8/13/22 13:00,8/13/22 16:00
695,CIVIC - VALHALLA,1430660,4,8,1/28/23 14:30,1/28/23 17:30
86,CIVIC - WILTON,1240187,4,8,8/31/22 19:45,8/31/22 20:45
86,CIVIC - WILTON,1237814,7,8,8/24/22 16:45,8/24/22 17:45
86,CIVIC - WILTON,1343580,5,8,12/2/22 19:00,12/2/22 22:00
86,CIVIC - WILTON,1158588,0,8,7/22/22 13:00,7/22/22 16:00
86,CIVIC - WILTON,1396742,1,8,1/27/23 19:00,1/27/23 22:00
86,CIVIC - WILTON,1200923,0,8,9/3/22 13:00,9/3/22 16:00
86,CIVIC - WILTON,1278733,0,8,10/15/22 15:00,10/15/22 18:00
695,CIVIC - VALHALLA,1299255,1,8,10/8/22 14:30,10/8/22 17:30
695,CIVIC - VALHALLA,1351242,5,8,12/3/22 15:15,12/3/22 18:15
695,CIVIC - VALHALLA,1213203,1,8,8/25/22 14:00,8/25/22 17:00
695,CIVIC - VALHALLA,1313659,2,8,11/19/22 15:30,11/19/22 18:30
695,CIVIC - VALHALLA,1136093,3,8,7/16/22 13:15,7/16/22 16:15
695,CIVIC - VALHALLA,1286874,1,8,10/8/22 14:30,10/8/22 17:30
695,CIVIC - VALHALLA,1348290,5,8,12/3/22 15:15,12/3/22 18:15
695,CIVIC - VALHALLA,1324305,7,8,11/5/22 15:00,11/5/22 18:00
695,CIVIC - VALHALLA,1395650,5,8,12/31/22 15:30,12/31/22 18:30
86,CIVIC - WILTON,1392443,5,8,1/16/23 14:30,1/16/23 17:30
86,CIVIC - WILTON,1306414,5,8,10/10/22 17:00,10/10/22 20:00
86,CIVIC - WILTON,1307674,3,8,10/24/22 18:00,10/24/22 21:00
86,CIVIC - WILTON,1341239,2,8,11/21/22 19:00,11/21/22 22:00
86,CIVIC - WILTON,1317245,0,8,11/14/22 15:15,11/14/22 16:15
86,CIVIC - WILTON,1439436,0,8,2/6/23 15:00,2/6/23 16:00
86,CIVIC - WILTON,1360096,4,8,12/12/22 14:45,12/12/22 15:45
86,CIVIC - WILTON,1153223,3,8,7/25/22 13:00,7/25/22 14:00
86,CIVIC - WILTON,1275550,7,8,10/17/22 14:00,10/17/22 15:00
86,CIVIC - WILTON,1068448,2,8,8/16/22 13:00,8/16/22 14:00
86,CIVIC - WILTON,1236773,4,8,9/19/22 14:00,9/19/22 15:00
86,CIVIC - WILTON,1053650,3,8,7/19/22 13:00,7/19/22 14:00
86,CIVIC - WILTON,1401566,7,8,1/9/23 14:45,1/9/23 15:45
86,CIVIC - WILTON,1194345,2,8,8/22/22 19:00,8/22/22 20:00
86,CIVIC - WILTON,1237804,4,8,8/24/22 15:30,8/24/22 16:30
86,CIVIC - WILTON,1240184,3,8,8/31/22 19:45,8/31/22 20:45
86,CIVIC - WILTON,1377943,4,8,11/28/22 19:30,11/28/22 22:30
86,CIVIC - WILTON,1379679,4,8,1/14/23 15:00,1/14/23 18:00
86,CIVIC - WILTON,1234433,3,8,10/8/22 15:45,10/8/22 18:45
86,CIVIC - WILTON,1305806,2,8,11/26/22 14:00,11/26/22 17:00
86,CIVIC - WILTON,1163538,2,8,8/19/22 17:30,8/19/22 20:30
86,CIVIC - WILTON,1095207,1,8,7/1/22 17:15,7/1/22 20:15
86,CIVIC - WILTON,1352041,0,8,12/20/22 14:00,12/20/22 17:00
86,CIVIC - WILTON,1328916,3,8,11/8/22 14:00,11/8/22 17:00
86,CIVIC - WILTON,1414941,0,8,1/31/23 14:00,1/31/23 17:00
86,CIVIC - WILTON,1286076,0,8,9/27/22 11:45,9/27/22 14:45
86,CIVIC - WILTON,1206999,0,8,9/27/22 11:45,9/27/22 14:45
86,CIVIC - WILTON,1353213,0,8,12/20/22 14:00,12/20/22 17:00
86,CIVIC - WILTON,1126770,0,8,8/2/22 11:45,8/2/22 14:45
86,CIVIC - WILTON,1152301,7,8,7/16/22 15:00,7/16/22 18:00
86,CIVIC - WILTON,1315127,7,8,11/5/22 15:00,11/5/22 18:00
86,CIVIC - WILTON,1207920,3,8,9/10/22 12:30,9/10/22 15:30
86,CIVIC - WILTON,1200999,2,8,8/13/22 12:30,8/13/22 15:30
86,CIVIC - WILTON,1351975,0,8,12/30/22 16:15,12/30/22 19:15
937,CIVIC - NORTH HAVEN,1395805,1,10,1/18/23 19:30,1/18/23 20:30
937,CIVIC - NORTH HAVEN,1310946,1,10,10/26/22 18:30,10/26/22 21:00
937,CIVIC - NORTH HAVEN,1306654,1,10,10/12/22 12:30,10/12/22 15:30
937,CIVIC - NORTH HAVEN,1332927,1,10,11/23/22 13:30,11/23/22 16:30
937,CIVIC - NORTH HAVEN,1365543,1,10,12/6/22 15:30,12/6/22 16:30
937,CIVIC - NORTH HAVEN,1432076,0,10,2/28/23 15:30,2/28/23 16:30
937,CIVIC - NORTH HAVEN,1398477,1,10,1/3/23 16:30,1/3/23 17:30
937,CIVIC - NORTH HAVEN,1365536,1,10,11/22/22 18:30,11/22/22 19:30
937,CIVIC - NORTH HAVEN,1374823,0,10,1/3/23 15:30,1/3/23 16:30
86,CIVIC - WILTON,1175263,6,8,8/13/22 14:30,8/13/22 17:30
86,CIVIC - WILTON,1316767,0,8,12/3/22 15:30,12/3/22 18:30
86,CIVIC - WILTON,1396734,1,8,1/28/23 16:00,1/28/23 19:00
86,CIVIC - WILTON,1248357,5,8,10/5/22 14:30,10/5/22 17:30
695,CIVIC - VALHALLA,1464736,5,8,1/28/23 17:00,1/28/23 18:00
695,CIVIC - VALHALLA,1225182,2,8,10/8/22 12:30,10/8/22 13:30
695,CIVIC - VALHALLA,1144139,4,8,8/13/22 16:00,8/13/22 17:00
695,CIVIC - VALHALLA,1305771,2,8,12/3/22 17:00,12/3/22 18:00
695,CIVIC - VALHALLA,1337754,3,8,12/2/22 14:30,12/2/22 17:30
695,CIVIC - VALHALLA,1300914,0,8,10/8/22 12:00,10/8/22 15:00
695,CIVIC - VALHALLA,1387883,0,8,1/27/23 13:00,1/27/23 16:00
86,CIVIC - WILTON,1240178,2,8,8/31/22 19:45,8/31/22 20:45
86,CIVIC - WILTON,1237806,7,8,8/24/22 15:30,8/24/22 16:30
695,CIVIC - VALHALLA,1410462,0,8,2/10/23 13:00,2/10/23 16:00
695,CIVIC - VALHALLA,1314827,0,8,12/16/22 13:15,12/16/22 16:15
695,CIVIC - VALHALLA,1234299,0,8,10/14/22 12:00,10/14/22 15:00
695,CIVIC - VALHALLA,1201782,4,8,8/19/22 16:30,8/19/22 19:30
695,CIVIC - VALHALLA,1399178,2,8,2/3/23 14:30,2/3/23 17:30
695,CIVIC - VALHALLA,1357055,1,8,11/11/22 13:30,11/11/22 16:30
695,CIVIC - VALHALLA,1390628,1,8,12/9/22 13:30,12/9/22 16:30
695,CIVIC - VALHALLA,1357989,2,8,12/10/22 13:30,12/10/22 16:30
695,CIVIC - VALHALLA,1312031,1,8,11/3/22 17:30,11/3/22 20:30
86,CIVIC - WILTON,1136111,1,8,7/29/22 12:30,7/29/22 15:30
695,CIVIC - VALHALLA,1162747,0,8,9/1/22 17:30,9/1/22 20:30
695,CIVIC - VALHALLA,1345464,1,8,12/22/22 13:30,12/22/22 16:30
695,CIVIC - VALHALLA,1156869,1,8,7/1/22 12:30,7/1/22 15:30
695,CIVIC - VALHALLA,1283128,3,8,10/22/22 15:30,10/22/22 18:30
695,CIVIC - VALHALLA,1425939,3,8,1/28/23 14:00,1/28/23 17:00
695,CIVIC - VALHALLA,1249520,0,8,9/22/22 18:30,9/22/22 21:30
695,CIVIC - VALHALLA,1377687,0,8,12/23/22 12:45,12/23/22 15:45
695,CIVIC - VALHALLA,1327454,3,8,11/19/22 14:15,11/19/22 17:15
695,CIVIC - VALHALLA,1143521,0,8,7/15/22 12:00,7/15/22 15:00
695,CIVIC - VALHALLA,1181900,0,8,8/25/22 13:30,8/25/22 16:30
86,CIVIC - WILTON,1441313,3,8,1/11/23 18:15,1/11/23 21:15
86,CIVIC - WILTON,1444685,1,8,2/8/23 19:00,2/8/23 22:00
695,CIVIC - VALHALLA,1456783,2,8,3/4/23 14:30,3/4/23 16:30
695,CIVIC - VALHALLA,1327376,2,8,12/3/22 14:00,12/3/22 16:00
695,CIVIC - VALHALLA,1254933,2,8,9/10/22 13:00,9/10/22 15:00
695,CIVIC - VALHALLA,1264660,3,8,10/22/22 13:00,10/22/22 15:00
695,CIVIC - VALHALLA,1452791,0,8,1/18/23 20:30,1/18/23 22:30
695,CIVIC - VALHALLA,1214048,1,8,9/10/22 13:00,9/10/22 15:00
695,CIVIC - VALHALLA,1157291,0,8,8/5/22 19:00,8/5/22 21:00
695,CIVIC - VALHALLA,1461629,0,8,1/28/23 16:30,1/28/23 17:30
695,CIVIC - VALHALLA,1449477,5,8,1/14/23 15:45,1/14/23 16:45
695,CIVIC - VALHALLA,1460350,1,8,1/21/23 15:30,1/21/23 16:30
695,CIVIC - VALHALLA,1134401,2,8,7/2/22 14:00,7/2/22 17:00
695,CIVIC - VALHALLA,1186333,2,8,9/2/22 15:00,9/2/22 18:00
695,CIVIC - VALHALLA,1400078,0,8,1/6/23 18:30,1/6/23 21:30
695,CIVIC - VALHALLA,1464547,0,8,3/3/23 18:30,3/3/23 21:30
695,CIVIC - VALHALLA,1312675,1,8,11/4/22 18:00,11/4/22 21:00
86,CIVIC - WILTON,1336902,2,8,10/28/22 18:00,10/28/22 21:00
86,CIVIC - WILTON,1337498,7,8,11/11/22 19:00,11/11/22 22:00
86,CIVIC - WILTON,1349634,3,8,12/2/22 19:30,12/2/22 22:30
86,CIVIC - WILTON,1349103,1,8,11/7/22 18:00,11/7/22 21:00
86,CIVIC - WILTON,1337502,1,8,12/9/22 19:00,12/9/22 22:00
86,CIVIC - WILTON,1388876,5,8,1/27/23 19:15,1/27/23 22:15
695,CIVIC - VALHALLA,1366651,0,8,11/17/22 14:30,11/17/22 15:30
86,CIVIC - WILTON,1330392,1,8,10/25/22 17:30,10/25/22 18:30
695,CIVIC - VALHALLA,1167846,4,8,7/16/22 13:30,7/16/22 14:30
695,CIVIC - VALHALLA,1167847,3,8,7/30/22 13:00,7/30/22 14:00
695,CIVIC - VALHALLA,1269649,0,8,9/15/22 15:00,9/15/22 16:00
695,CIVIC - VALHALLA,1327385,3,8,12/3/22 14:30,12/3/22 17:30
695,CIVIC - VALHALLA,1264664,5,8,10/22/22 13:30,10/22/22 16:30
695,CIVIC - VALHALLA,1148819,4,8,7/30/22 13:30,7/30/22 16:30
695,CIVIC - VALHALLA,1204344,3,8,9/10/22 13:30,9/10/22 16:30
695,CIVIC - VALHALLA,1389719,4,8,1/14/23 15:15,1/14/23 18:15
695,CIVIC - VALHALLA,1265388,5,8,10/1/22 16:00,10/1/22 19:00
695,CIVIC - VALHALLA,1192274,0,8,8/18/22 15:30,8/18/22 18:30
695,CIVIC - VALHALLA,1118405,1,8,7/1/22 16:00,7/1/22 19:00
695,CIVIC - VALHALLA,1316350,0,8,11/10/22 18:15,11/10/22 21:15
695,CIVIC - VALHALLA,1363045,0,8,12/23/22 16:45,12/23/22 19:45
695,CIVIC - VALHALLA,1426264,1,8,12/31/22 14:00,12/31/22 17:00
695,CIVIC - VALHALLA,1430653,3,8,1/13/23 19:30,1/13/23 22:30
695,CIVIC - VALHALLA,1449802,0,8,3/10/23 19:30,3/10/23 22:30
695,CIVIC - VALHALLA,1295565,6,8,12/10/22 15:30,12/10/22 18:30
695,CIVIC - VALHALLA,1214644,1,8,10/1/22 13:00,10/1/22 16:00
695,CIVIC - VALHALLA,1105861,2,8,8/6/22 12:30,8/6/22 15:30
86,CIVIC - WILTON,1167045,6,8,8/24/22 14:00,8/24/22 17:00
86,CIVIC - WILTON,1388911,2,8,1/20/23 19:45,1/20/23 22:45
86,CIVIC - WILTON,1095923,7,8,7/6/22 14:00,7/6/22 16:00
86,CIVIC - WILTON,1460873,0,8,3/10/23 19:45,3/10/23 22:45
86,CIVIC - WILTON,1316059,0,8,12/2/22 19:30,12/2/22 20:30
86,CIVIC - WILTON,1239716,4,8,10/14/22 18:45,10/14/22 20:15
147,ICPA - Royersford,1225156,0,6,10/5/22 14:00,10/5/22 17:00
147,ICPA - Royersford,1379961,1,6,1/16/23 18:00,1/16/23 20:30
147,ICPA - Royersford,1199117,0,6,8/13/22 12:00,8/13/22 14:30
147,ICPA - Royersford,1451956,0,6,3/7/23 16:30,3/7/23 19:30
147,ICPA - Royersford,1300551,0,6,11/28/22 18:00,11/28/22 21:00
695,CIVIC - VALHALLA,1345088,1,8,12/10/22 15:00,12/10/22 18:00
695,CIVIC - VALHALLA,1248191,1,8,9/17/22 13:00,9/17/22 16:00
695,CIVIC - VALHALLA,1206557,3,8,8/6/22 13:15,8/6/22 16:15
695,CIVIC - VALHALLA,1296702,1,8,10/28/22 18:00,10/28/22 21:00
695,CIVIC - VALHALLA,1460160,0,8,1/21/23 15:00,1/21/23 18:00
695,CIVIC - VALHALLA,1285859,3,8,11/18/22 19:30,11/18/22 22:30
695,CIVIC - VALHALLA,1449796,1,8,3/3/23 19:30,3/3/23 22:30
695,CIVIC - VALHALLA,1213863,1,8,9/24/22 15:45,9/24/22 18:45
695,CIVIC - VALHALLA,1369974,1,8,1/13/23 19:30,1/13/23 22:30
695,CIVIC - VALHALLA,1181897,2,8,7/30/22 12:30,7/30/22 15:30
695,CIVIC - VALHALLA,1228820,0,8,8/27/22 11:45,8/27/22 14:45
86,CIVIC - WILTON,1450269,0,8,2/20/23 16:30,2/20/23 17:30
86,CIVIC - WILTON,1327488,3,8,11/19/22 16:30,11/19/22 17:30
86,CIVIC - WILTON,1146519,0,8,8/17/22 15:30,8/17/22 16:30
86,CIVIC - WILTON,1285892,0,8,10/22/22 17:30,10/22/22 18:30
86,CIVIC - WILTON,1193354,3,8,7/27/22 16:45,7/27/22 17:45
86,CIVIC - WILTON,1199200,1,8,8/24/22 18:00,8/24/22 19:00
86,CIVIC - WILTON,1370595,1,8,12/16/22 20:00,12/16/22 21:00
86,CIVIC - WILTON,1411692,6,8,1/14/23 16:00,1/14/23 17:00
86,CIVIC - WILTON,1240778,1,8,9/24/22 17:15,9/24/22 18:15
86,CIVIC - WILTON,1193366,3,8,8/24/22 17:30,8/24/22 18:30
86,CIVIC - WILTON,1146516,2,8,7/20/22 18:00,7/20/22 19:00
230,ICPA - Broomall,1103834,2,5,6/30/22 18:00,6/30/22 19:00
230,ICPA - Broomall,1097914,0,5,6/30/22 12:00,6/30/22 15:00
230,ICPA - Broomall,1162155,0,5,8/16/22 13:30,8/16/22 16:30
230,ICPA - Broomall,1227752,0,5,9/27/22 13:00,9/27/22 16:00
230,ICPA - Broomall,1199886,0,5,8/16/22 13:30,8/16/22 16:30
230,ICPA - Broomall,1199885,0,5,7/27/22 13:30,7/27/22 16:30
86,CIVIC - WILTON,1211575,0,8,9/23/22 11:45,9/23/22 12:45
86,CIVIC - WILTON,1202461,0,8,9/23/22 11:45,9/23/22 12:45
86,CIVIC - WILTON,1450289,2,8,3/10/23 13:15,3/10/23 14:15
86,CIVIC - WILTON,1368891,0,8,1/14/23 16:30,1/14/23 17:30
86,CIVIC - WILTON,1146896,0,8,7/29/22 12:00,7/29/22 13:00
86,CIVIC - WILTON,1284117,0,8,11/18/22 12:45,11/18/22 13:45
695,CIVIC - VALHALLA,1182222,1,8,8/18/22 16:00,8/18/22 17:00
695,CIVIC - VALHALLA,1447568,1,8,2/16/23 19:30,2/16/23 20:30
695,CIVIC - VALHALLA,1150304,2,8,7/15/22 14:30,7/15/22 15:30
695,CIVIC - VALHALLA,1232227,0,8,9/24/22 15:30,9/24/22 16:30
695,CIVIC - VALHALLA,1285841,0,8,11/3/22 18:30,11/3/22 19:30
695,CIVIC - VALHALLA,1345597,0,8,12/8/22 19:30,12/8/22 20:30
695,CIVIC - VALHALLA,1427494,0,8,1/12/23 19:30,1/12/23 20:30
937,CIVIC - NORTH HAVEN,1300025,1,10,11/29/22 20:00,11/29/22 22:00
937,CIVIC - NORTH HAVEN,1217161,1,10,10/5/22 14:00,10/5/22 16:00
937,CIVIC - NORTH HAVEN,1152360,1,10,7/12/22 12:30,7/12/22 15:30
937,CIVIC - NORTH HAVEN,1175702,2,10,8/9/22 13:30,8/9/22 16:30
937,CIVIC - NORTH HAVEN,1382588,1,10,1/31/23 15:00,1/31/23 17:00
86,CIVIC - WILTON,1115695,1,8,7/9/22 14:30,7/9/22 17:30
86,CIVIC - WILTON,1295630,5,8,11/12/22 16:30,11/12/22 19:30
86,CIVIC - WILTON,1359523,3,8,12/27/22 18:30,12/27/22 21:30
86,CIVIC - WILTON,1295686,4,8,10/3/22 16:45,10/3/22 19:45
86,CIVIC - WILTON,1173067,6,8,8/20/22 14:30,8/20/22 17:30
86,CIVIC - WILTON,1235275,1,8,10/1/22 15:15,10/1/22 18:15
86,CIVIC - WILTON,1295650,6,8,10/10/22 15:00,10/10/22 18:00
86,CIVIC - WILTON,1423877,6,8,2/4/23 16:00,2/4/23 19:00
86,CIVIC - WILTON,1209533,4,8,9/26/22 15:30,9/26/22 18:30
86,CIVIC - WILTON,1450242,1,8,1/16/23 18:30,1/16/23 21:30
86,CIVIC - WILTON,1137990,1,8,8/1/22 15:30,8/1/22 18:30
86,CIVIC - WILTON,1371666,3,8,1/16/23 16:30,1/16/23 19:30
86,CIVIC - WILTON,1289066,6,8,11/21/22 16:30,11/21/22 19:30
695,CIVIC - VALHALLA,1308202,2,8,11/5/22 13:00,11/5/22 16:00
695,CIVIC - VALHALLA,1188797,0,8,8/13/22 12:00,8/13/22 15:00
695,CIVIC - VALHALLA,1265396,3,8,9/24/22 13:00,9/24/22 16:00
695,CIVIC - VALHALLA,1118417,0,8,7/2/22 13:15,7/2/22 16:15
695,CIVIC - VALHALLA,1418601,4,8,12/23/22 17:00,12/23/22 20:00
86,CIVIC - WILTON,1170829,1,8,7/23/22 14:15,7/23/22 17:15
86,CIVIC - WILTON,1310550,5,8,10/15/22 14:00,10/15/22 17:00
86,CIVIC - WILTON,1377970,2,8,1/7/23 15:00,1/7/23 18:00
86,CIVIC - WILTON,1322514,4,8,11/26/22 15:00,11/26/22 18:00
86,CIVIC - WILTON,1387867,6,8,1/7/23 15:15,1/7/23 18:15
86,CIVIC - WILTON,1200716,3,8,9/3/22 12:30,9/3/22 15:30
86,CIVIC - WILTON,1288654,0,8,9/27/22 19:00,9/27/22 20:00
86,CIVIC - WILTON,1289396,0,8,11/22/22 18:30,11/22/22 19:30
86,CIVIC - WILTON,1289393,1,8,10/26/22 17:30,10/26/22 18:30
86,CIVIC - WILTON,1338284,0,8,11/22/22 18:30,11/22/22 19:30
86,CIVIC - WILTON,1331824,2,8,10/28/22 16:45,10/28/22 17:45
86,CIVIC - WILTON,1341694,6,8,11/25/22 15:45,11/25/22 16:45
86,CIVIC - WILTON,1463252,0,8,3/20/23 18:00,3/20/23 21:00
86,CIVIC - WILTON,1350842,1,8,11/28/22 19:00,11/28/22 22:00
86,CIVIC - WILTON,1260914,4,8,9/17/22 13:00,9/17/22 16:00
86,CIVIC - WILTON,1306569,4,8,11/12/22 15:45,11/12/22 18:45
86,CIVIC - WILTON,1118061,0,8,7/11/22 15:00,7/11/22 18:00
86,CIVIC - WILTON,1173687,7,8,9/3/22 15:15,9/3/22 18:15
86,CIVIC - WILTON,1379568,1,8,1/23/23 19:00,1/23/23 22:00
86,CIVIC - WILTON,1401051,2,8,2/4/23 14:15,2/4/23 17:15
86,CIVIC - WILTON,1212399,4,8,8/24/22 15:30,8/24/22 18:30
86,CIVIC - WILTON,1212402,5,8,9/24/22 14:00,9/24/22 17:00
86,CIVIC - WILTON,1236030,3,8,10/8/22 12:30,10/8/22 15:30
86,CIVIC - WILTON,1305763,4,8,12/3/22 15:00,12/3/22 18:00
86,CIVIC - WILTON,1126144,2,8,7/18/22 14:00,7/18/22 15:00
86,CIVIC - WILTON,1236027,2,8,9/10/22 12:00,9/10/22 15:00
86,CIVIC - WILTON,1212396,5,8,8/10/22 14:30,8/10/22 17:30
86,CIVIC - WILTON,1387933,0,8,12/10/22 14:15,12/10/22 17:15
86,CIVIC - WILTON,1111129,5,8,7/13/22 18:15,7/13/22 21:15
86,CIVIC - WILTON,1264716,2,8,12/21/22 15:30,12/21/22 18:30
86,CIVIC - WILTON,1264715,4,8,10/29/22 15:30,10/29/22 18:30
86,CIVIC - WILTON,1194683,5,8,9/10/22 15:00,9/10/22 18:00
86,CIVIC - WILTON,1417755,5,8,2/11/23 16:45,2/11/23 19:45
695,CIVIC - VALHALLA,1359491,6,8,1/7/23 15:30,1/7/23 18:30
695,CIVIC - VALHALLA,1095871,1,8,7/16/22 14:30,7/16/22 17:30
695,CIVIC - VALHALLA,1439042,3,8,3/4/23 15:30,3/4/23 18:30
695,CIVIC - VALHALLA,1275220,4,8,11/12/22 15:30,11/12/22 18:30
695,CIVIC - VALHALLA,1183703,4,8,9/17/22 14:30,9/17/22 17:30
695,CIVIC - VALHALLA,1272211,2,8,11/26/22 16:00,11/26/22 17:00
695,CIVIC - VALHALLA,1272209,4,8,10/29/22 15:00,10/29/22 16:00
695,CIVIC - VALHALLA,1272207,7,8,10/1/22 15:00,10/1/22 16:00
695,CIVIC - VALHALLA,1347556,2,8,2/11/23 14:00,2/11/23 17:00
695,CIVIC - VALHALLA,1347528,3,8,11/5/22 13:30,11/5/22 16:30
695,CIVIC - VALHALLA,1347552,2,8,12/17/22 14:00,12/17/22 17:00
695,CIVIC - VALHALLA,1347547,5,8,11/19/22 15:30,11/19/22 18:30
147,ICPA - Royersford,1119819,3,6,7/6/22 15:30,7/6/22 16:00
147,ICPA - Royersford,1167398,1,6,8/3/22 18:00,8/3/22 18:30
1006,ID Consultants - Beachwood,1427704,2,8,2/16/23 17:30,2/16/23 20:30
1006,ID Consultants - Beachwood,1276263,2,8,11/10/22 16:30,11/10/22 19:30
1006,ID Consultants - Beachwood,1205432,0,8,9/19/22 17:00,9/19/22 20:00
1006,ID Consultants - Beachwood,1356065,4,8,12/29/22 16:30,12/29/22 19:30
1006,ID Consultants - Beachwood,1134766,2,8,8/1/22 17:15,8/1/22 20:15
1034,ID Consultants - Fairlawn,1233691,1,3,9/30/22 17:00,9/30/22 20:00
1034,ID Consultants - Fairlawn,1295173,0,3,11/11/22 18:00,11/11/22 21:00
1034,ID Consultants - Fairlawn,1422246,0,3,2/3/23 18:00,2/3/23 21:00
1006,ID Consultants - Beachwood,1128027,1,8,7/11/22 15:00,7/11/22 18:00
1034,ID Consultants - Fairlawn,1173679,0,3,8/19/22 12:45,8/19/22 15:45
1034,ID Consultants - Fairlawn,1358538,2,3,12/23/22 18:00,12/23/22 21:00
937,CIVIC - NORTH HAVEN,1425161,0,10,2/22/23 13:00,2/22/23 16:00
937,CIVIC - NORTH HAVEN,1328233,0,10,11/2/22 12:00,11/2/22 15:00
937,CIVIC - NORTH HAVEN,1342476,0,10,12/28/22 13:00,12/28/22 16:00
1006,ID Consultants - Beachwood,1393028,0,8,12/9/22 17:30,12/9/22 19:15
1006,ID Consultants - Beachwood,1460369,0,8,3/17/23 16:30,3/17/23 18:15
1006,ID Consultants - Beachwood,1393042,3,8,1/20/23 17:30,1/20/23 19:15
1006,ID Consultants - Beachwood,1393034,1,8,12/23/22 17:30,12/23/22 19:15
1035,ID Consultants - Middleburg Heights,1410669,0,5,2/13/23 13:00,2/13/23 16:00
1035,ID Consultants - Middleburg Heights,1306078,0,5,12/16/22 14:30,12/16/22 17:30
1035,ID Consultants - Middleburg Heights,1219227,0,5,10/10/22 13:00,10/10/22 16:00
1035,ID Consultants - Middleburg Heights,1138673,0,5,8/10/22 13:00,8/10/22 16:00
1240,ID Consultants - Canton,1377918,0,2,12/1/22 16:30,12/1/22 18:15
937,CIVIC - NORTH HAVEN,1151688,1,10,7/12/22 17:00,7/12/22 20:00
86,CIVIC - WILTON,1394632,0,8,1/31/23 18:00,1/31/23 21:00
937,CIVIC - NORTH HAVEN,1151687,2,10,7/12/22 17:00,7/12/22 20:00
86,CIVIC - WILTON,1379231,2,8,12/5/22 18:15,12/5/22 21:15
937,CIVIC - NORTH HAVEN,1176911,1,10,8/9/22 17:00,8/9/22 20:00
86,CIVIC - WILTON,1223529,2,8,10/4/22 18:30,10/4/22 21:30
86,CIVIC - WILTON,1299356,3,8,11/28/22 18:00,11/28/22 21:00
86,CIVIC - WILTON,1226239,1,8,10/4/22 18:15,10/4/22 21:15
695,CIVIC - VALHALLA,1359228,4,8,11/18/22 16:00,11/18/22 17:30
1035,ID Consultants - Middleburg Heights,1353926,1,5,11/22/22 13:00,11/22/22 14:00
1035,ID Consultants - Middleburg Heights,1370858,3,5,12/2/22 13:00,12/2/22 14:00
1037,ID Consultants - Westlake,1366000,1,3,11/17/22 13:15,11/17/22 14:15
1035,ID Consultants - Middleburg Heights,1370847,0,5,11/29/22 13:00,11/29/22 14:00
1035,ID Consultants - Middleburg Heights,1353874,1,5,11/15/22 13:30,11/15/22 14:30
1035,ID Consultants - Middleburg Heights,1353833,0,5,11/10/22 13:00,11/10/22 14:00
1035,ID Consultants - Middleburg Heights,1353863,0,5,11/14/22 13:00,11/14/22 14:00
1035,ID Consultants - Middleburg Heights,1353840,0,5,11/12/22 13:30,11/12/22 14:30
1035,ID Consultants - Middleburg Heights,1353915,0,5,11/21/22 13:00,11/21/22 14:00
1035,ID Consultants - Middleburg Heights,1353834,0,5,11/11/22 13:00,11/11/22 14:00
1035,ID Consultants - Middleburg Heights,1368961,0,5,11/20/22 13:00,11/20/22 13:45
1035,ID Consultants - Middleburg Heights,1353894,0,5,11/18/22 13:00,11/18/22 14:00
1035,ID Consultants - Middleburg Heights,1370848,0,5,11/30/22 13:00,11/30/22 14:00
1035,ID Consultants - Middleburg Heights,1370837,0,5,11/26/22 16:30,11/26/22 17:30
1035,ID Consultants - Middleburg Heights,1370843,1,5,11/28/22 13:30,11/28/22 14:30
1035,ID Consultants - Middleburg Heights,1353879,2,5,11/16/22 16:30,11/16/22 17:30
1035,ID Consultants - Middleburg Heights,1377157,0,5,11/24/22 13:15,11/24/22 14:15
1006,ID Consultants - Beachwood,1353847,3,8,11/13/22 14:30,11/13/22 15:30
1006,ID Consultants - Beachwood,1370840,0,8,11/27/22 13:00,11/27/22 14:00
1006,ID Consultants - Beachwood,1353888,2,8,11/17/22 18:00,11/17/22 19:00
1035,ID Consultants - Middleburg Heights,1370836,1,5,11/25/22 13:00,11/25/22 14:00
1035,ID Consultants - Middleburg Heights,1352335,4,5,11/9/22 16:30,11/9/22 17:30
1035,ID Consultants - Middleburg Heights,1370825,0,5,11/23/22 13:00,11/23/22 14:00
1006,ID Consultants - Beachwood,1353908,0,8,11/20/22 13:00,11/20/22 14:00
1035,ID Consultants - Middleburg Heights,1353900,3,5,11/19/22 14:30,11/19/22 15:30
1035,ID Consultants - Middleburg Heights,1369110,1,5,11/18/22 15:45,11/18/22 16:45
86,CIVIC - WILTON,1127842,0,8,7/19/22 16:00,7/19/22 19:00
937,CIVIC - NORTH HAVEN,1325033,2,10,12/1/22 16:30,12/1/22 19:30
86,CIVIC - WILTON,1184608,0,8,7/19/22 16:00,7/19/22 19:00
937,CIVIC - NORTH HAVEN,1322954,1,10,10/20/22 17:00,10/20/22 20:00
86,CIVIC - WILTON,1443617,7,8,1/14/23 15:00,1/14/23 16:00
